M,N,K,t_measured_ms
64,13896,16384,0.33446704037487507
64,14440,256,0.014241086319088936
64,14440,512,0.018107006326317787
64,14440,1024,0.023083994165062904
64,14440,2048,0.03231794107705355
64,14440,2885,0.0602800864726305
64,14440,4096,0.05027407314628363
64,14440,6227,0.1488609705120325
64,14440,8192,0.17938704695552588
64,14440,12632,0.25640998501330614
64,14440,13940,0.29073201585561037
64,14440,15254,0.31528808176517487
64,14440,16384,0.3532549599185586
64,16384,256,0.015523983165621758
64,16384,512,0.01742597669363022
64,16384,1024,0.021741958335042
64,16384,2048,0.02999498974531889
64,16384,2885,0.058897072449326515
64,16384,4096,0.04874297883361578
64,16384,6227,0.1545699778944254
64,16384,8192,0.19609194714576006
64,16384,12632,0.29072200413793325
64,16384,13940,0.3335750661790371
64,16384,15254,0.3618070622906089
64,16384,16384,0.37815107498317957
128,256,256,0.013138982467353344
128,256,512,0.013960059732198715
128,256,1024,0.015332945622503757
128,256,2048,0.016304082237184048
128,256,2885,0.0183469383046031
128,256,4096,0.017265090718865395
128,256,6227,0.021190964616835117
128,256,8192,0.01923798117786646
128,256,12632,0.0214320607483387
128,256,13940,0.02130097709596157
128,256,15254,0.021431013010442257
128,256,16384,0.02141192089766264
128,512,256,0.01305900514125824
128,512,512,0.013971002772450447
128,512,1024,0.015852972865104675
128,512,2048,0.0172849977388978
128,512,2885,0.02041005063802004
128,512,4096,0.019388971850275993
128,512,6227,0.02624897751957178
128,512,8192,0.0214320607483387
128,512,12632,0.02347503323107958
128,512,13940,0.025528017431497574
128,512,15254,0.025518005713820457
128,512,16384,0.02449704334139824
128,1024,256,0.013379030860960484
128,1024,512,0.01444108784198761
128,1024,1024,0.01649500336498022
128,1024,2048,0.01840689219534397
128,1024,2885,0.025518005713820457
128,1024,4096,0.021421932615339756
128,1024,6227,0.03165705129504204
128,1024,8192,0.025527901016175747
128,1024,12632,0.02962397411465645
128,1024,13940,0.03372994251549244
128,1024,15254,0.0357629032805562
128,1024,16384,0.03168697003275156
128,2048,256,0.014232005923986435
128,2048,512,0.01293898094445467
128,2048,1024,0.016755075193941593
128,2048,2048,0.02141192089766264
128,2048,2885,0.03168697003275156
128,2048,4096,0.024495995603501797
128,2048,6227,0.04292395897209644
128,2048,8192,0.03064598422497511
128,2048,12632,0.040820916183292866
128,2048,13940,0.052137067541480064
128,2048,15254,0.05708495154976845
128,2048,16384,0.042914063669741154
128,2127,256,0.014111981727182865
128,2127,512,0.01720606815069914
128,2127,1024,0.024487031623721123
128,2127,2048,0.026550027541816235
128,2127,2885,0.03267894499003887
128,2127,4096,0.03575300797820091
128,2127,6227,0.05832710303366184
128,2127,8192,0.07669394835829735
128,2127,12632,0.07973797619342804
128,2127,13940,0.08493696805089712
128,2127,15254,0.0924569321796298
128,2127,16384,0.1026929821819067
128,4096,256,0.013831071555614471
128,4096,512,0.015362980775535107
128,4096,1024,0.018227030523121357
128,4096,2048,0.02389505971223116
128,4096,2885,0.0458679860457778
128,4096,4096,0.030635972507297993
128,4096,6227,0.06298394873738289
128,4096,8192,0.043013948015868664
128,4096,12632,0.0726369908079505
128,4096,13940,0.08375407196581364
128,4096,15254,0.09413901716470718
128,4096,16384,0.08720997720956802
128,5268,256,0.015211990103125572
128,5268,512,0.018035992980003357
128,5268,1024,0.022302963770926
128,5268,2048,0.028593000024557114
128,5268,2885,0.04753109533339739
128,5268,4096,0.03872800152748823
128,5268,6227,0.08825096301734447
128,5268,8192,0.05523103754967451
128,5268,12632,0.10029901750385761
128,5268,13940,0.12485601473599672
128,5268,15254,0.13577193021774292
128,5268,16384,0.14019908849149942
128,8192,256,0.015083001926541328
128,8192,512,0.017315964214503765
128,8192,1024,0.02158200368285179
128,8192,2048,0.0295939389616251
128,8192,2885,0.06301305256783962
128,8192,4096,0.04528800491243601
128,8192,6227,0.10221207048743963
128,8192,8192,0.08024892304092646
128,8192,12632,0.1604679273441434
128,8192,13940,0.1827519154176116
128,8192,15254,0.19644200801849365
128,8192,16384,0.21066295448690653
128,9372,256,0.016594072803854942
128,9372,512,0.019508996047079563
128,9372,1024,0.02541800495237112
128,9372,2048,0.03739504609256983
128,9372,2885,0.06767990998923779
128,9372,4096,0.05588307976722717
128,9372,6227,0.11258700396865606
128,9372,8192,0.13507006224244833
128,9372,12632,0.19051297567784786
128,9372,13940,0.20582496654242277
128,9372,15254,0.22206909488886595
128,9372,16384,0.235549989156425
128,13896,256,0.015894067473709583
128,13896,512,0.021251034922897816
128,13896,1024,0.028091948479413986
128,13896,2048,0.042011961340904236
128,13896,2885,0.08789100684225559
128,13896,4096,0.06319396197795868
128,13896,6227,0.16823993064463139
128,13896,8192,0.17756398301571608
128,13896,12632,0.2586840419098735
128,13896,13940,0.29198406264185905
128,13896,15254,0.3160289488732815
128,13896,16384,0.33666996750980616
128,14440,256,0.01768604852259159
128,14440,512,0.021331943571567535
128,14440,1024,0.02823199611157179
128,14440,2048,0.042632920667529106
128,14440,2885,0.09240699000656605
128,14440,4096,0.07195700891315937
128,14440,6227,0.18043792806565762
128,14440,8192,0.18526508938521147
128,14440,12632,0.27163303457200527
128,14440,13940,0.3016579430550337
128,14440,15254,0.32781600020825863
128,14440,16384,0.3482269821688533
128,16384,256,0.017425045371055603
128,16384,512,0.020799925550818443
128,16384,1024,0.027971924282610416
128,16384,2048,0.04206295125186443
128,16384,2885,0.09658397175371647
128,16384,4096,0.07979793008416891
128,16384,6227,0.1862960634753108
128,16384,8192,0.20565500017255545
128,16384,12632,0.3037520218640566
128,16384,13940,0.3409869968891144
128,16384,15254,0.3703399561345577
128,16384,16384,0.3874350804835558
256,256,256,0.013150041922926903
256,256,512,0.014020944945514202
256,256,1024,0.015762983821332455
256,256,2048,0.016354024410247803
256,256,2885,0.02142100129276514
256,256,4096,0.01836707815527916
256,256,6227,0.02349505666643381
256,256,8192,0.020400038920342922
256,256,12632,0.023464905098080635
256,256,13940,0.025528017431497574
256,256,15254,0.025528017431497574
256,256,16384,0.023514963686466217
256,512,256,0.013259006664156914
256,512,512,0.014400924555957317
256,512,1024,0.01634506043046713
256,512,2048,0.01936894841492176
256,512,2885,0.023213913664221764
256,512,4096,0.018347986042499542
256,512,6227,0.03166694659739733
256,512,8192,0.025497982278466225
256,512,12632,0.029594055376946926
256,512,13940,0.03372004721313715
256,512,15254,0.03576301969587803
256,512,16384,0.031678006052970886
256,1024,256,0.014341087080538273
256,1024,512,0.01449196133762598
256,1024,1024,0.016494072042405605
256,1024,2048,0.021441024728119373
256,1024,2885,0.03165705129504204
256,1024,4096,0.024487031623721123
256,1024,6227,0.04394503775984049
256,1024,8192,0.03063492476940155
256,1024,12632,0.040871091187000275
256,1024,13940,0.049063004553318024
256,1024,15254,0.05298899486660957
256,1024,16384,0.042914063669741154
256,2048,256,0.014030956663191319
256,2048,512,0.015323050320148468
256,2048,1024,0.018147053197026253
256,2048,2048,0.023864908143877983
256,2048,2885,0.04457694012671709
256,2048,4096,0.03067601937800646
256,2048,6227,0.0669499859213829
256,2048,8192,0.043894979171454906
256,2048,12632,0.06548699457198381
256,2048,13940,0.09635300375521183
256,2048,15254,0.10062905494123697
256,2048,16384,0.08227198850363493
256,2127,256,0.019107945263385773
256,2127,512,0.022943946532905102
256,2127,1024,0.028582988306879997
256,2127,2048,0.03679411020129919
256,2127,2885,0.04828197415918112
256,2127,4096,0.05751603748649359
256,2127,6227,0.07176690269261599
256,2127,8192,0.09059498552232981
256,2127,12632,0.12943206820636988
256,2127,13940,0.13437902089208364
256,2127,15254,0.1403579954057932
256,2127,16384,0.14882092364132404
256,4096,256,0.015222001820802689
256,4096,512,0.017405953258275986
256,4096,1024,0.021671992726624012
256,4096,2048,0.029725022614002228
256,4096,2885,0.06532797124236822
256,4096,4096,0.047940993681550026
256,4096,6227,0.10619801469147205
256,4096,8192,0.07646391168236732
256,4096,12632,0.11951790656894445
256,4096,13940,0.11810509022325277
256,4096,15254,0.12036901898682117
256,4096,16384,0.12813997454941273
256,5268,256,0.01661502756178379
256,5268,512,0.019529019482433796
256,5268,1024,0.0256979838013649
256,5268,2048,0.03741506952792406
256,5268,2885,0.07619394455105066
256,5268,4096,0.05671393591910601
256,5268,6227,0.13071403373032808
256,5268,8192,0.09084492921829224
256,5268,12632,0.13120495714247227
256,5268,13940,0.14797993935644627
256,5268,15254,0.16011693514883518
256,5268,16384,0.16346306074410677
256,8192,256,0.01713505480438471
256,8192,512,0.019988976418972015
256,8192,1024,0.02791103906929493
256,8192,2048,0.041902996599674225
256,8192,2885,0.09407999459654093
256,8192,4096,0.0716169597581029
256,8192,6227,0.16904098447412252
256,8192,8192,0.12413400691002607
256,8192,12632,0.18243107479065657
256,8192,13940,0.2093510702252388
256,8192,15254,0.22842898033559322
256,8192,16384,0.2240630565211177
256,9372,256,0.01893902663141489
256,9372,512,0.023224973119795322
256,9372,1024,0.03140699118375778
256,9372,2048,0.048871967010200024
256,9372,2885,0.10744889732450247
256,9372,4096,0.07905694656074047
256,9372,6227,0.19205501303076744
256,9372,8192,0.1400079345330596
256,9372,12632,0.21020101848989725
256,9372,13940,0.23463903926312923
256,9372,15254,0.25914504658430815
256,9372,16384,0.26593508664518595
256,13896,256,0.022222986444830894
256,13896,512,0.029052956961095333
256,13896,1024,0.04268297925591469
256,13896,2048,0.06477604620158672
256,13896,2885,0.14797993935644627
256,13896,4096,0.10493607260286808
256,13896,6227,0.287927919998765
256,13896,8192,0.1903730444610119
256,13896,12632,0.29882299713790417
256,13896,13940,0.34092599526047707
256,13896,15254,0.37479703314602375
256,13896,16384,0.3633389715105295
256,14440,256,0.02242298796772957
256,14440,512,0.029202899895608425
256,14440,1024,0.04301406443119049
256,14440,2048,0.06491690874099731
256,14440,2885,0.14846096746623516
256,14440,4096,0.10519602801650763
256,14440,6227,0.2985029714182019
256,14440,8192,0.202561030164361
256,14440,12632,0.3153180005028844
256,14440,13940,0.3593629226088524
256,14440,15254,0.389417982660234
256,14440,16384,0.3861839650198817
256,16384,256,0.019990024156868458
256,16384,512,0.02838193904608488
256,16384,1024,0.04206295125186443
256,16384,2048,0.07000402547419071
256,16384,2885,0.1630820333957672
256,16384,4096,0.1233929069712758
256,16384,6227,0.31769194174557924
256,16384,8192,0.21915498655289412
256,16384,12632,0.3227390116080642
256,16384,13940,0.37411507219076157
256,16384,15254,0.4103289684280753
256,16384,16384,0.4107800778001547
512,256,256,0.013199984095990658
512,256,512,0.014220946468412876
512,256,1024,0.01615402288734913
512,256,2048,0.01936894841492176
512,256,2885,0.025517074391245842
512,256,4096,0.021431944333016872
512,256,6227,0.027190078981220722
512,256,8192,0.022473977878689766
512,256,12632,0.02857297658920288
512,256,13940,0.03370002377778292
512,256,15254,0.03557198215276003
512,256,16384,0.031667063012719154
512,512,256,0.01322000753134489
512,512,512,0.014290912076830864
512,512,1024,0.016344012692570686
512,512,2048,0.02141110599040985
512,512,2885,0.03171700518578291
512,512,4096,0.023644999600946903
512,512,6227,0.04705996252596378
512,512,8192,0.030645052902400494
512,512,12632,0.03884697798639536
512,512,13940,0.04909303970634937
512,512,15254,0.0511660473421216
512,512,16384,0.040869927033782005
512,1024,256,0.013899989426136017
512,1024,512,0.015072058886289597
512,1024,1024,0.017867074348032475
512,1024,2048,0.02328399568796158
512,1024,2885,0.04393502604216337
512,1024,4096,0.030655995942652225
512,1024,6227,0.06015901453793049
512,1024,8192,0.04291394725441933
512,1024,12632,0.06235192995518446
512,1024,13940,0.07791595999151468
512,1024,15254,0.08333299774676561
512,1024,16384,0.07689406629651785
512,2048,256,0.014981953427195549
512,2048,512,0.01695496030151844
512,2048,1024,0.02119201235473156
512,2048,2048,0.028823036700487137
512,2048,2885,0.062271952629089355
512,2048,4096,0.04552805330604315
512,2048,6227,0.10164093691855669
512,2048,8192,0.07961899973452091
512,2048,12632,0.10848103556782007
512,2048,13940,0.11344801168888807
512,2048,15254,0.12123002670705318
512,2048,16384,0.12349290773272514
512,2127,256,0.019498984329402447
512,2127,512,0.025968067348003387
512,2127,1024,0.03423099406063557
512,2127,2048,0.04929304122924805
512,2127,2885,0.06762100383639336
512,2127,4096,0.08066999725997448
512,2127,6227,0.12001802679151297
512,2127,8192,0.1417610328644514
512,2127,12632,0.20647700875997543
512,2127,13940,0.22002705372869968
512,2127,15254,0.23567990865558386
512,2127,16384,0.24351105093955994
512,4096,256,0.01716497354209423
512,4096,512,0.020680949091911316
512,4096,1024,0.02784107346087694
512,4096,2048,0.042113009840250015
512,4096,2885,0.09426998440176249
512,4096,4096,0.0715659698471427
512,4096,6227,0.1692919759079814
512,4096,8192,0.11895701754838228
512,4096,12632,0.16913108993321657
512,4096,13940,0.19239506218582392
512,4096,15254,0.2132159424945712
512,4096,16384,0.2067270688712597
512,5268,256,0.019197934307157993
512,5268,512,0.02349505666643381
512,5268,1024,0.03189698327332735
512,5268,2048,0.04913297016173601
512,5268,2885,0.12161105405539274
512,5268,4096,0.08757004979997873
512,5268,6227,0.23723195772618055
512,5268,8192,0.1441839849576354
512,5268,12632,0.21985697094351053
512,5268,13940,0.24156796280294657
512,5268,15254,0.2638309961184859
512,5268,16384,0.28053601272404194
512,8192,256,0.021793064661324024
512,8192,512,0.028542010113596916
512,8192,1024,0.042473082430660725
512,8192,2048,0.07078505586832762
512,8192,2885,0.1631519990041852
512,8192,4096,0.11590204667299986
512,8192,6227,0.30572409741580486
512,8192,8192,0.21493900567293167
512,8192,12632,0.3008660860359669
512,8192,13940,0.35126099828630686
512,8192,15254,0.38166705053299665
512,8192,16384,0.3767589805647731
512,9372,256,0.023314030840992928
512,9372,512,0.030274968594312668
512,9372,1024,0.045016990043222904
512,9372,2048,0.07706496398895979
512,9372,2885,0.19156502094119787
512,9372,4096,0.13450998812913895
512,9372,6227,0.37520797923207283
512,9372,8192,0.24287006817758083
512,9372,12632,0.3630990395322442
512,9372,13940,0.3985010553151369
512,9372,15254,0.4338939907029271
512,9372,16384,0.4614249337464571
512,13896,256,0.03416999243199825
512,13896,512,0.044146087020635605
512,13896,1024,0.0702940160408616
512,13896,2048,0.11343799997121096
512,13896,2885,0.25937496684491634
512,13896,4096,0.18924090545624495
512,13896,6227,0.533652026206255
512,13896,8192,0.34086592495441437
512,13896,12632,0.5446890136227012
512,13896,13940,0.6060099694877863
512,13896,15254,0.6673709722235799
512,13896,16384,0.6593880243599415
512,14440,256,0.03455101978033781
512,14440,512,0.044576008804142475
512,14440,1024,0.07080507930368185
512,14440,2048,0.11335802264511585
512,14440,2885,0.27282501105219126
512,14440,4096,0.19392790272831917
512,14440,6227,0.5717289168387651
512,14440,8192,0.3562290221452713
512,14440,12632,0.5662909243255854
512,14440,13940,0.6378070684149861
512,14440,15254,0.7036750903353095
512,14440,16384,0.6868989439681172
512,16384,256,0.032988958992064
512,16384,512,0.0409809872508049
512,16384,1024,0.06177194882184267
512,16384,2048,0.11313799768686295
512,16384,2885,0.32052595634013414
512,16384,4096,0.20591600332409143
512,16384,6227,0.598207931034267
512,16384,8192,0.3848019987344742
512,16384,12632,0.5917689995840192
512,16384,13940,0.7156530627980828
512,16384,15254,0.7846649968996644
512,16384,16384,0.7444450166076422
1024,256,256,0.013299984857439995
1024,256,512,0.014331075362861156
1024,256,1024,0.01637393143028021
1024,256,2048,0.021422049030661583
1024,256,2885,0.029604067094624043
1024,256,4096,0.024486100301146507
1024,256,6227,0.04070007707923651
1024,256,8192,0.030605006031692028
1024,256,12632,0.03882800228893757
1024,256,13940,0.04907301627099514
1024,256,15254,0.05216803401708603
1024,256,16384,0.0408409396186471
1024,512,256,0.013440032489597797
1024,512,512,0.014952034689486027
1024,512,1024,0.017885933630168438
1024,512,2048,0.021471991203725338
1024,512,2885,0.04388508386909962
1024,512,4096,0.03062502946704626
1024,512,6227,0.06031000521034002
1024,512,8192,0.04292302764952183
1024,512,12632,0.05926797166466713
1024,512,13940,0.0780660193413496
1024,512,15254,0.0833739759400487
1024,512,16384,0.07757497951388359
1024,1024,256,0.015001976862549782
1024,1024,512,0.01698499545454979
1024,1024,1024,0.021110987290740013
1024,1024,2048,0.028851907700300217
1024,1024,2885,0.06315403152257204
1024,1024,4096,0.04607799928635359
1024,1024,6227,0.10217202361673117
1024,1024,8192,0.07253699004650116
1024,1024,12632,0.10766997002065182
1024,1024,13940,0.11381902731955051
1024,1024,15254,0.12145005166530609
1024,1024,16384,0.12386299204081297
1024,2048,256,0.017096055671572685
1024,2048,512,0.02075103111565113
1024,2048,1024,0.027801026590168476
1024,2048,2048,0.04202197305858135
1024,2048,2885,0.09457999840378761
1024,2048,4096,0.07187598384916782
1024,2048,6227,0.16990292351692915
1024,2048,8192,0.11945795267820358
1024,2048,12632,0.16977207269519567
1024,2048,13940,0.18992193508893251
1024,2048,15254,0.20471401512622833
1024,2048,16384,0.20252098329365253
1024,2127,256,0.022663967683911324
1024,2127,512,0.03297894727438688
1024,2127,1024,0.05391007289290428
1024,2127,2048,0.09057403076440096
1024,2127,2885,0.12176099698990583
1024,2127,4096,0.1562919933348894
1024,2127,6227,0.19829394295811653
1024,2127,8192,0.24190894328057766
1024,2127,12632,0.3714410122483969
1024,2127,13940,0.40196708869189024
1024,2127,15254,0.4304189933463931
1024,2127,16384,0.4445409867912531
1024,4096,256,0.021663028746843338
1024,4096,512,0.028521986678242683
1024,4096,1024,0.04245399031788111
1024,4096,2048,0.07040495984256268
1024,4096,2885,0.16214093193411827
1024,4096,4096,0.11546106543391943
1024,4096,6227,0.3042210591956973
1024,4096,8192,0.1998860388994217
1024,4096,12632,0.2933759242296219
1024,4096,13940,0.34522206988185644
1024,4096,15254,0.3778699319809675
1024,4096,16384,0.3749070456251502
1024,5268,256,0.023695058189332485
1024,5268,512,0.030474970117211342
1024,5268,1024,0.04501594230532646
1024,5268,2048,0.07876695599406958
1024,5268,2885,0.22103800438344479
1024,5268,4096,0.14063890557736158
1024,5268,6227,0.4395419964566827
1024,5268,8192,0.2664950443431735
1024,5268,12632,0.41219196282327175
1024,5268,13940,0.4491670988500118
1024,5268,15254,0.49584603402763605
1024,5268,16384,0.53829001262784
1024,8192,256,0.03304891288280487
1024,8192,512,0.040841056033968925
1024,8192,1024,0.06332399789243937
1024,8192,2048,0.11260795872658491
1024,8192,2885,0.31853304244577885
1024,8192,4096,0.19954598974436522
1024,8192,6227,0.5901759723201394
1024,8192,8192,0.37393602542579174
1024,8192,12632,0.5661509931087494
1024,8192,13940,0.683894963003695
1024,8192,15254,0.7497729966416955
1024,8192,16384,0.7122079841792583
1024,9372,256,0.0352619681507349
1024,9372,512,0.04997395444661379
1024,9372,1024,0.08298398461192846
1024,9372,2048,0.1404889626428485
1024,9372,2885,0.37586898542940617
1024,9372,4096,0.2482790732756257
1024,9372,6227,0.7645359728485346
1024,9372,8192,0.46351796481758356
1024,9372,12632,0.7263689767569304
1024,9372,13940,0.8005889831110835
1024,9372,15254,0.8763810619711876
1024,9372,16384,0.9092399850487709
1024,13896,256,0.0467600766569376
1024,13896,512,0.07000402547419071
1024,13896,1024,0.11279701720923185
1024,13896,2048,0.19012205302715302
1024,13896,2885,0.5170679651200771
1024,13896,4096,0.3386229509487748
1024,13896,6227,1.0612260084599257
1024,13896,8192,0.677175004966557
1024,13896,12632,1.067114993929863
1024,13896,13940,1.1967170285061002
1024,13896,15254,1.313610002398491
1024,13896,16384,1.342653064057231
1024,14440,256,0.04417507443577051
1024,14440,512,0.07099600043147802
1024,14440,1024,0.11405895929783583
1024,14440,2048,0.1927459379658103
1024,14440,2885,0.5178790306672454
1024,14440,4096,0.34775701351463795
1024,14440,6227,1.1160870781168342
1024,14440,8192,0.6967650260776281
1024,14440,12632,1.147413975559175
1024,14440,13940,1.2203919468447566
1024,14440,15254,1.3543610693886876
1024,14440,16384,1.375111984089017
1024,16384,256,0.044726068153977394
1024,16384,512,0.0663889804854989
1024,16384,1024,0.10969198774546385
1024,16384,2048,0.1950189471244812
1024,16384,2885,0.5606230115517974
1024,16384,4096,0.3800940467044711
1024,16384,6227,1.1946939630433917
1024,16384,8192,0.7471900898963213
1024,16384,12632,1.1585899628698826
1024,16384,13940,1.38051004614681
1024,16384,15254,1.5194660518318415
1024,16384,16384,1.4628720236942172
2048,256,256,0.013820012100040913
2048,256,512,0.015181954950094223
2048,256,1024,0.0177859328687191
2048,256,2048,0.023265019990503788
2048,256,2885,0.04376494325697422
2048,256,4096,0.030635041184723377
2048,256,6227,0.060150050558149815
2048,256,8192,0.04292407538741827
2048,256,12632,0.05734490696340799
2048,256,13940,0.07828697562217712
2048,256,15254,0.08404499385505915
2048,256,16384,0.0773139763623476
2048,512,256,0.014992896467447281
2048,512,512,0.017054961062967777
2048,512,1024,0.02120109274983406
2048,512,2048,0.02888299059122801
2048,512,2885,0.06239302456378937
2048,512,4096,0.04585797432810068
2048,512,6227,0.1024820376187563
2048,512,8192,0.0801190035417676
2048,512,12632,0.1062280498445034
2048,512,13940,0.11467002332210541
2048,512,15254,0.12268195860087872
2048,512,16384,0.12468500062823296
2048,1024,256,0.017095007933676243
2048,1024,512,0.02063100691884756
2048,1024,1024,0.02789206337183714
2048,1024,2048,0.04197296220809221
2048,1024,2885,0.09475997649133205
2048,1024,4096,0.07484201341867447
2048,1024,6227,0.1708440249785781
2048,1024,8192,0.1209500478580594
2048,1024,12632,0.17774396110326052
2048,1024,13940,0.19465899094939232
2048,1024,15254,0.20455406047403812
2048,1024,16384,0.20344194490462542
2048,2048,256,0.02169294748455286
2048,2048,512,0.028452021069824696
2048,2048,1024,0.041090999729931355
2048,2048,2048,0.06911298260092735
2048,2048,2885,0.16373302787542343
2048,2048,4096,0.11574092786759138
2048,2048,6227,0.3061250317841768
2048,2048,8192,0.20113808568567038
2048,2048,12632,0.2933850046247244
2048,2048,13940,0.33630908001214266
2048,2048,15254,0.37178199272602797
2048,2048,16384,0.375748029910028
2048,2127,256,0.0320670660585165
2048,2127,512,0.04917301703244448
2048,2127,1024,0.07766496855765581
2048,2127,2048,0.12632703874260187
2048,2127,2885,0.17580098938196898
2048,2127,4096,0.2238020533695817
2048,2127,6227,0.3381629940122366
2048,2127,8192,0.4160379758104682
2048,2127,12632,0.6650569848716259
2048,2127,13940,0.7168239681050181
2048,2127,15254,0.7939789211377501
2048,2127,16384,0.8097919635474682
2048,4096,256,0.0329379690811038
2048,4096,512,0.04087004344910383
2048,4096,1024,0.06325403228402138
2048,4096,2048,0.11293799616396427
2048,4096,2885,0.3177219768986106
2048,4096,4096,0.1984839327633381
2048,4096,6227,0.5878630327060819
2048,4096,8192,0.3649321151897311
2048,4096,12632,0.5593399982899427
2048,4096,13940,0.6751830223947763
2048,4096,15254,0.7382259937003255
2048,4096,16384,0.7034139707684517
2048,5268,256,0.03398105036467314
2048,5268,512,0.05043507553637028
2048,5268,1024,0.08280295878648758
2048,5268,2048,0.14251191169023514
2048,5268,2885,0.41556707583367825
2048,5268,4096,0.26354100555181503
2048,5268,6227,0.8507829625159502
2048,5268,8192,0.5314589943736792
2048,5268,12632,0.8388350252062082
2048,5268,13940,0.9190139826387167
2048,5268,15254,1.0091990698128939
2048,5268,16384,1.0555769549682736
2048,8192,256,0.04455598536878824
2048,8192,512,0.06605801172554493
2048,8192,1024,0.10918197222054005
2048,8192,2048,0.1944389659911394
2048,8192,2885,0.5520189879462123
2048,8192,4096,0.36832690238952637
2048,8192,6227,1.1574189411476254
2048,8192,8192,0.7304550381377339
2048,8192,12632,1.1128130136057734
2048,8192,13940,1.3607899891212583
2048,8192,15254,1.5128259547054768
2048,8192,16384,1.4374740421772003
2048,9372,256,0.05872698966413736
2048,9372,512,0.09232701268047094
2048,9372,1024,0.15749398153275251
2048,9372,2048,0.27332594618201256
2048,9372,2885,0.6828139303252101
2048,9372,4096,0.48677297309041023
2048,9372,6227,1.4265079516917467
2048,9372,8192,0.9301709942519665
2048,9372,12632,1.4787359395995736
2048,9372,13940,1.6334549291059375
2048,9372,15254,1.796566997654736
2048,9372,16384,1.8638380570337176
2048,13896,256,0.07344898767769337
2048,13896,512,0.11056498624384403
2048,13896,1024,0.18531503155827522
2048,13896,2048,0.333004049025476
2048,13896,2885,1.0036900639533997
2048,13896,4096,0.6501659518107772
2048,13896,6227,2.0966329611837864
2048,13896,8192,1.2821730924770236
2048,13896,12632,2.08175100851804
2048,13896,13940,2.407865016721189
2048,13896,15254,2.652919036336243
2048,13896,16384,2.6000699726864696
2048,14440,256,0.07524201646447182
2048,14440,512,0.11225708294659853
2048,14440,1024,0.18842995632439852
2048,14440,2048,0.34344999585300684
2048,14440,2885,1.0324929608032107
2048,14440,4096,0.6665700348094106
2048,14440,6227,2.1987640066072345
2048,14440,8192,1.295043039135635
2048,14440,12632,2.1196570014581084
2048,14440,13940,2.435556030832231
2048,14440,15254,2.68550799228251
2048,14440,16384,2.639880054630339
2048,16384,256,0.07977907080203295
2048,16384,512,0.12270302977412939
2048,16384,1024,0.2125459723174572
2048,16384,2048,0.3905099583789706
2048,16384,2885,1.0981610976159573
2048,16384,4096,0.7517969934269786
2048,16384,6227,2.3245520424097776
2048,16384,8192,1.4701929176226258
2048,16384,12632,2.292803954333067
2048,16384,13940,2.6303851045668125
2048,16384,15254,2.906835055910051
2048,16384,16384,2.890352043323219
4096,256,256,0.014981953427195549
4096,256,512,0.017135986126959324
4096,256,1024,0.021161045879125595
4096,256,2048,0.028671929612755775
4096,256,2885,0.06244296673685312
4096,256,4096,0.043274019844830036
4096,256,6227,0.10237190872430801
4096,256,8192,0.08035893552005291
4096,256,12632,0.10716007091104984
4096,256,13940,0.11503102723509073
4096,256,15254,0.1276290277019143
4096,256,16384,0.13257702812552452
4096,512,256,0.01726602204144001
4096,512,512,0.020731007680296898
4096,512,1024,0.02780195791274309
4096,512,2048,0.04216190427541733
4096,512,2885,0.09520107414573431
4096,512,4096,0.07081497460603714
4096,512,6227,0.17151504289358854
4096,512,8192,0.12115004938095808
4096,512,12632,0.17720297910273075
4096,512,13940,0.19576097838580608
4096,512,15254,0.21350698079913855
4096,512,16384,0.2149789361283183
4096,1024,256,0.02173206303268671
4096,1024,512,0.028462032787501812
4096,1024,1024,0.04206201992928982
4096,1024,2048,0.07024407386779785
4096,1024,2885,0.16348296776413918
4096,1024,4096,0.11571100912988186
4096,1024,6227,0.30674494337290525
4096,1024,8192,0.201069051399827
4096,1024,12632,0.3001060103997588
4096,1024,13940,0.35258405841886997
4096,1024,15254,0.38437102921307087
4096,1024,16384,0.38473098538815975
4096,2048,256,0.03291899338364601
4096,2048,512,0.040440005250275135
4096,2048,1024,0.0632839510217309
4096,2048,2048,0.11283706407994032
4096,2048,2885,0.3179319901391864
4096,2048,4096,0.19885599613189697
4096,2048,6227,0.5884829442948103
4096,2048,8192,0.3669850993901491
4096,2048,12632,0.568693969398737
4096,2048,13940,0.6737509975209832
4096,2048,15254,0.7424919167533517
4096,2048,16384,0.7133190520107746
4096,2127,256,0.04265399184077978
4096,2127,512,0.068221939727664
4096,2127,1024,0.11882593389600515
4096,2127,2048,0.21763297263532877
4096,2127,2885,0.31902396585792303
4096,2127,4096,0.41672796942293644
4096,2127,6227,0.653450028039515
4096,2127,8192,0.8110940689221025
4096,2127,12632,1.3703240547329187
4096,2127,13940,1.481540035456419
4096,2127,15254,1.6141070518642664
4096,2127,16384,1.5339680248871446
4096,4096,256,0.0446859048679471
4096,4096,512,0.06650807335972786
4096,4096,1024,0.11000409722328186
4096,4096,2048,0.19529997371137142
4096,4096,2885,0.5516189849004149
4096,4096,4096,0.36822701804339886
4096,4096,6227,1.139492029324174
4096,4096,8192,0.7277209078893065
4096,4096,12632,1.1065430007874966
4096,4096,13940,1.357475994154811
4096,4096,15254,1.5025610337033868
4096,4096,16384,1.4232039684429765
4096,5268,256,0.05846703425049782
4096,5268,512,0.09274797048419714
4096,5268,1024,0.15532097313553095
